YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,2,38,878,247,556,0,172,0,90,0,34,0,-1718,0,0,2336,0,295,0,0,2890,0
2024,4,2,39,878,269,528,0,172,0,82,0,36,0,-1764,0,0,2344,0,295,0,0,2840,0
2024,4,2,40,878,263,514,0,174,0,84,0,40,0,-1784,0,0,2342,0,269,0,0,2780,0
2024,4,2,41,878,203,488,0,174,0,94,0,50,0,-1718,0,0,2318,0,257,0,0,2744,0
2024,4,2,42,878,170,480,0,180,0,96,0,36,0,-1656,0,0,2312,0,194,0,0,2690,0
2024,4,2,43,878,169,468,0,172,0,114,0,30,0,-1718,0,0,2304,0,191,0,0,2608,0
2024,4,2,44,878,166,436,0,172,0,106,0,20,0,-1772,0,0,2305,0,193,0,0,2504,0
2024,4,2,45,878,181,442,0,168,0,102,0,20,0,-1700,0,0,2134,0,205,0,0,2430,0
2024,4,2,46,878,188,420,0,170,0,116,0,22,0,-1494,0,0,1852,0,200,0,0,2352,0
2024,4,2,47,878,199,418,0,172,0,126,0,20,0,-1338,0,0,1727,0,168,0,0,2370,0
2024,4,2,48,878,190,398,0,176,0,140,0,0,0,-1196,0,0,1630,0,112,0,0,2328,0
2024,4,3,1,878,178,356,0,176,0,110,0,0,0,-984,0,0,1434,0,102,0,0,2250,0
2024,4,3,2,878,180,360,0,178,0,118,0,0,0,-1034,0,0,1440,0,100,0,0,2220,0
2024,4,3,3,878,178,364,0,176,0,120,0,0,0,-1020,0,0,1448,0,96,0,0,2240,0
2024,4,3,4,880,176,340,0,176,0,118,0,0,0,-1062,0,0,1552,0,96,0,0,2276,0
2024,4,3,5,878,178,366,0,176,0,132,0,0,0,-1064,0,0,1580,0,126,0,0,2372,0
2024,4,3,6,878,198,384,0,176,0,114,0,0,0,-1072,0,0,1592,0,186,0,0,2456,0
2024,4,3,7,878,186,412,0,178,0,130,0,0,0,-1114,0,0,1742,0,182,0,0,2594,0
2024,4,3,8,880,176,430,0,176,0,138,0,0,0,-1100,0,0,1792,0,178,0,0,2670,0
2024,4,3,9,878,182,492,0,176,0,122,0,20,0,-1208,0,0,1888,0,186,0,0,2736,0
2024,4,3,10,878,182,482,0,176,0,152,0,20,0,-1152,0,0,1818,0,184,0,0,2740,0
2024,4,3,11,878,196,504,0,174,0,158,0,20,0,-1144,0,0,1764,0,196,0,0,2746,0
2024,4,3,12,880,186,502,0,176,0,144,0,18,0,-1344,0,0,1893,0,193,0,0,2648,0
