YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,4,19,0,3540,1886,2,214,5650,110,0,306,2122,0,0,0,2092,0,238,0,0,16196,36
2024,4,4,20,0,3186,1908,2,210,6164,120,-176,0,2850,0,0,0,1986,0,238,0,0,16526,38
2024,4,4,21,0,3664,1910,2,210,6354,128,-626,0,2534,0,0,0,1866,0,236,0,0,16312,34
2024,4,4,22,0,3822,1914,2,212,6362,144,-664,0,2486,0,0,0,1818,0,240,0,0,16370,34
2024,4,4,23,0,3190,1926,2,212,6632,150,-296,0,2392,0,0,0,1830,0,226,0,0,16296,32
2024,4,4,24,0,3334,1914,0,214,6724,144,-1074,0,2794,0,0,0,1818,0,216,0,0,16108,24
2024,4,4,25,0,3328,1874,2,208,6768,146,-1518,0,2426,0,0,0,1838,0,208,0,0,15302,22
2024,4,4,26,0,3430,1876,2,208,6490,156,-1602,0,2404,0,0,0,1820,0,206,0,0,15014,24
2024,4,4,27,0,4094,1948,2,206,6470,150,-1320,0,2154,0,0,0,1830,0,208,0,0,15766,24
2024,4,4,28,0,3728,1954,2,212,6168,162,-544,0,2220,0,0,0,1818,0,218,0,0,15970,32
2024,4,4,29,0,3760,1966,2,212,5684,164,-108,0,2150,0,0,0,1830,0,224,0,0,15922,38
2024,4,4,30,0,3670,1954,2,214,5234,164,0,112,2194,0,0,0,1822,0,222,0,0,15622,34
2024,4,4,31,0,4080,1976,2,214,4168,162,0,146,2536,0,0,0,1850,0,226,0,0,15394,34
2024,4,4,32,0,4340,1984,0,218,3176,172,0,220,2934,0,0,0,2050,0,222,0,0,15348,32
2024,4,4,33,0,4748,1966,2,222,2292,180,0,540,2796,0,0,0,2344,0,228,0,0,15354,36
2024,4,4,34,0,5622,1970,2,224,1296,178,0,248,2626,0,0,0,2618,0,228,0,0,15046,34
2024,4,4,35,0,5950,2006,2,220,542,174,0,248,2656,0,0,0,2758,0,226,0,0,14814,32
2024,4,4,36,0,6532,2056,2,222,126,170,0,300,2388,0,0,0,2860,0,230,0,0,14920,34
2024,4,4,37,0,6600,2196,2,220,2,156,0,294,2506,0,0,0,2870,0,228,0,0,15110,36
2024,4,4,38,0,6596,2238,2,224,0,150,0,306,2494,0,0,0,2864,0,228,0,2,15138,34
2024,4,4,39,0,6234,2212,0,224,0,134,0,296,2700,0,0,0,2872,0,232,0,0,14942,38
2024,4,4,40,0,6482,2196,2,224,0,120,0,316,2210,0,0,0,2854,0,232,0,2,14668,30
2024,4,4,41,0,6094,2154,2,222,0,130,0,312,2372,0,0,0,2872,0,232,0,2,14424,32
2024,4,4,42,0,6072,2138,2,224,0,136,0,290,2314,0,0,0,2862,0,236,0,0,14312,38
2024,4,4,43,0,6020,2152,2,224,0,138,0,386,2008,0,0,0,2868,0,234,0,2,14070,36
2024,4,4,44,0,5678,2138,2,224,0,132,0,496,2126,0,0,0,2862,0,238,0,0,13932,36
2024,4,4,45,0,5562,2148,0,222,0,136,0,272,2170,0,0,0,2876,0,232,0,2,13658,38
2024,4,4,46,0,5432,2120,2,226,0,136,0,322,2114,0,0,0,2852,0,232,0,0,13470,34
2024,4,4,47,0,5460,2116,2,224,0,132,0,322,1962,0,0,0,2876,0,234,0,0,13364,36
2024,4,4,48,0,5506,2130,2,226,0,118,0,256,1612,0,0,0,2864,0,234,0,0,12986,38
2024,4,5,1,0,5012,2020,2,226,0,108,0,20,2078,0,0,0,2864,0,234,0,0,12604,40
2024,4,5,2,0,5160,1978,2,222,0,120,0,4,1644,0,0,0,2858,0,236,0,0,12264,40
2024,4,5,3,0,5002,1984,2,222,0,116,-102,0,1756,0,0,0,2872,0,236,0,0,12130,42
2024,4,5,4,0,4974,1984,0,222,0,114,-236,0,1946,0,0,0,2858,0,234,0,0,12136,40
2024,4,5,5,0,4128,1974,2,222,0,110,-266,0,2846,0,0,0,2876,0,236,0,0,12174,46
2024,4,5,6,0,4426,1990,2,222,0,106,-416,0,2916,0,0,0,2852,0,234,0,0,12374,42
2024,4,5,7,0,4584,1990,2,206,0,102,-104,0,2636,0,0,0,2876,0,234,0,0,12574,48
2024,4,5,8,0,4570,1982,2,194,0,100,0,50,2594,0,0,0,2858,0,236,0,0,12632,46
2024,4,5,9,0,4740,1982,2,182,0,100,0,58,2476,0,0,0,2874,0,234,0,0,12700,52
2024,4,5,10,0,4806,1990,0,186,0,104,0,60,2420,0,0,0,2854,0,234,0,2,12706,50
2024,4,5,11,0,4998,1984,2,182,0,96,0,58,2344,0,0,0,2868,0,236,0,2,12820,50
2024,4,5,12,0,4742,1992,2,186,20,94,-268,0,2832,0,0,0,2856,0,234,0,0,12736,46
2024,4,5,13,0,4730,1976,2,182,210,80,-490,0,3208,0,0,0,2790,0,234,0,2,12946,22
2024,4,5,14,0,5164,1974,2,186,542,76,-558,0,2944,0,0,0,2706,0,232,0,2,13290,20
2024,4,5,15,0,5130,2056,2,184,954,64,-562,0,2822,0,0,0,2766,0,232,0,0,13670,22
2024,4,5,16,0,5306,2102,2,176,1324,54,-172,0,2306,0,0,0,2818,0,232,0,0,14174,26
