YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,31,4526,6031,2436,0,296,416,70,0,409,0,-158,0,0,2114,916,334,0,0,17449,59
2024,4,3,32,4526,5975,2435,0,295,375,86,0,390,0,-102,0,0,2115,859,334,0,0,17347,59
2024,4,3,33,4526,5912,2452,0,295,336,95,0,386,0,-112,0,0,2114,877,334,0,0,17273,58
2024,4,3,34,4525,5969,2431,0,294,283,106,0,434,0,-322,0,0,2112,995,322,0,0,17206,57
2024,4,3,35,4525,5981,2430,0,294,182,109,0,462,0,-562,0,0,2113,1091,304,0,0,16995,66
2024,4,3,36,4526,6029,2416,0,294,84,104,0,607,0,-836,0,0,2111,1019,301,0,0,16723,68
2024,4,3,37,4526,5963,2425,0,293,11,110,0,333,0,-260,0,0,2112,889,297,0,0,16775,76
2024,4,3,38,4526,6021,2401,0,294,0,104,0,287,0,-494,0,0,2113,992,295,0,0,16613,74
2024,4,3,39,4525,5782,2297,0,293,0,112,0,148,0,-332,0,0,2118,1022,293,0,0,16331,73
2024,4,3,40,4525,5879,2258,0,295,0,107,0,112,0,-396,0,0,2114,805,293,0,0,16063,71
2024,4,3,41,4525,5927,2148,0,296,0,101,0,113,0,-460,0,0,2116,588,294,0,0,15721,73
2024,4,3,42,4526,5895,2146,0,295,0,115,0,126,0,-626,0,0,2113,517,294,0,0,15471,70
2024,4,3,43,4526,5438,2106,0,294,0,112,0,118,0,-340,0,0,2115,411,295,0,0,15148,73
2024,4,3,44,4526,5580,2089,0,294,0,81,0,115,0,-832,0,0,2111,469,295,0,0,14802,74
2024,4,3,45,4526,5336,2085,0,294,0,49,0,125,0,-792,0,0,2094,372,295,0,0,14452,68
2024,4,3,46,4526,5327,2062,0,294,0,33,0,147,0,-1166,0,0,2098,334,294,0,0,14015,66
2024,4,3,47,4526,5302,1981,0,293,0,30,0,151,0,-1284,0,0,2102,282,297,0,0,13739,59
2024,4,3,48,4527,4837,1969,0,292,0,27,0,132,0,-1146,0,0,2096,199,302,0,0,13294,59
2024,4,4,1,4526,4892,1846,0,292,0,20,0,215,0,-1750,0,0,2096,238,305,0,0,12741,61
2024,4,4,2,4526,4168,1842,0,292,0,27,-132,0,0,-1044,0,0,2099,189,305,0,0,12330,58
2024,4,4,3,4525,4292,1837,0,292,0,32,-516,0,0,-936,0,0,2097,188,307,0,0,12179,61
2024,4,4,4,4525,4366,1844,0,291,0,39,-677,0,0,-810,0,0,2095,198,308,0,0,12238,59
2024,4,4,5,4525,4553,1823,0,291,0,63,-667,0,0,-746,0,0,2099,195,309,0,0,12508,63
2024,4,4,6,4525,4604,1808,0,292,0,82,-410,0,0,-864,0,0,2098,221,310,0,0,12728,62
2024,4,4,7,4524,4571,1792,0,294,0,73,-251,0,0,-594,0,0,2099,230,311,0,0,13122,73
