YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,2,22,0,1155,640,0,177,3337,36,-43,0,0,-966,134,2,1544,53,259,0,0,6193,0
2024,4,2,23,0,1244,639,0,177,3282,38,-74,0,0,-928,129,2,1527,53,261,0,0,6219,0
2024,4,2,24,0,1284,628,0,178,3142,37,-46,0,0,-970,124,2,1653,55,259,0,0,6220,0
2024,4,2,25,0,1436,617,0,179,2872,33,-74,0,0,-1208,121,2,1664,57,259,0,0,5836,0
2024,4,2,26,0,1428,617,0,178,2715,27,-57,0,0,-1116,116,2,1684,57,261,0,0,5794,0
2024,4,2,27,0,1543,636,0,177,2543,28,0,81,0,-1082,109,2,1845,58,261,0,0,6091,0
2024,4,2,28,0,1518,656,0,177,2399,26,0,0,0,-948,100,2,1879,58,297,0,0,6063,0
2024,4,2,29,0,1676,657,0,177,2133,23,0,7,0,-1056,96,1,2044,58,329,0,0,6048,0
2024,4,2,30,0,1643,658,0,177,1895,26,0,35,0,-980,87,2,2157,59,343,0,0,6013,0
2024,4,2,31,0,1526,656,0,178,1683,26,0,34,0,-920,74,2,2397,58,355,0,0,5994,0
2024,4,2,32,0,1700,654,0,180,1400,22,0,95,0,-710,62,1,2432,59,355,0,0,6187,0
2024,4,2,33,0,1784,670,0,192,1005,28,0,181,0,-488,47,2,2453,59,361,0,0,6245,0
2024,4,2,34,0,1770,675,0,210,679,31,0,116,0,-330,33,2,2617,60,374,0,0,6202,0
2024,4,2,35,0,1537,669,0,225,410,31,0,6,98,0,0,0,2773,60,380,0,0,6188,0
2024,4,2,36,0,1415,660,0,234,167,41,-79,0,658,0,0,0,2786,61,382,0,1,6326,0
2024,4,2,37,0,1370,643,0,238,22,49,0,0,780,0,0,0,2801,61,391,0,1,6356,0
