YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,18,0,17693,1689,0,400,3231,17,0,0,1649,0,0,0,5435,55,733,0,0,31122,219
2024,4,3,19,0,17960,1689,0,399,4019,15,0,0,1525,0,0,0,5409,55,747,0,0,32027,210
2024,4,3,20,0,18315,1695,0,399,4427,14,0,0,1720,0,0,0,5410,54,762,0,0,33029,233
2024,4,3,21,0,18620,1698,0,392,3797,15,0,49,1950,0,0,0,5407,54,778,0,0,32992,232
2024,4,3,22,0,18719,1700,0,392,3246,12,0,4,2552,0,0,0,5411,53,812,0,0,33144,243
2024,4,3,23,0,19559,1711,0,388,2725,15,0,559,1849,0,0,0,5408,54,860,0,0,33376,249
2024,4,3,24,0,19771,1686,0,389,2110,22,0,570,2106,0,0,0,5409,55,868,0,0,33236,251
2024,4,3,25,0,18789,1675,0,390,1783,23,0,228,2373,0,0,0,5411,55,895,0,0,31874,252
2024,4,3,26,0,18671,1698,0,390,1953,31,0,75,1938,0,0,0,5406,55,862,0,0,31325,248
2024,4,3,27,0,19802,1766,0,388,2077,33,0,681,1255,0,0,0,5408,55,803,0,0,32517,249
2024,4,3,28,0,20216,1798,0,388,1890,36,0,1128,1095,0,0,0,5406,55,802,0,0,33062,248
2024,4,3,29,0,20196,1802,0,389,1496,37,0,1104,1648,0,0,0,5406,55,793,0,0,33175,248
2024,4,3,30,0,20257,1804,0,389,1229,39,0,867,1970,0,0,0,5479,55,815,0,0,33151,247
2024,4,3,31,0,19896,1854,0,391,1084,39,0,736,2348,0,0,0,5576,55,791,0,0,32991,221
2024,4,3,32,0,20680,1866,0,391,823,41,0,1339,1514,0,0,0,5605,55,790,0,0,33322,218
2024,4,3,33,0,20512,1964,0,395,482,50,0,1445,2030,0,0,0,5606,55,786,0,0,33572,247
2024,4,3,34,0,20943,1960,0,396,211,47,0,1765,1886,0,0,0,5600,55,768,0,0,33863,233
